ideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:15:40.644181 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:19:25.797391 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:20:03.739017 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:23:44.693567 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:23:54.938216 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:27:36.727256 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:29:14.022074 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:47:11.868403 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:47:48.902423 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:54:56.665683 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 16 14:55:34.736148 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 17 04:36:01.238152 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 17 04:45:01.180947 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 17 07:21:07.778803 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 17 07:28:28.619570 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 18 04:36:01.241594 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 18 04:45:01.151863 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 01:48:29.361060 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 01:48:34.233290 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 01:50:14.996469 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:21:37.245489 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 02:21:37.247206 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:21:37.278358 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:22:46.378015 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:22:51.250112 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 02:24:48.133905 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:34:37.860876 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:34:49.236240 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 02:34:49.237917 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:36:07.312228 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:36:12.248585 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 02:37:18.217931 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:38:00.293669 CS14_TS15_MBC_Andong minor raised alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:40:02.316414 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:41:54.230682 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:42:10.680334 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_2 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_2;sdt=CS14_MBC_AnDong 
Feb 19 02:42:10.711895 CS14_TS15_MBC_Andong minor cleared alarm.capture.audiosilence liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputAudio/Audio_1 Input audio silent Input audio silent for service=CS14_TS15_MBC_Andong;inputAudio=Audio_1;sdt=CS14_MBC_AnDong 
Feb 19 02:44:48.300255 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:44:49.239099 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:46:58.302228 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 02:47:00.237083 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 04:36:01.242642 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 04:45:01.177460 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 10:31:36.123032 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Feb 19 10:31:36.676553 CS14_TS15_MBC_Andong major event alarm.capture.input.switched liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 0 to source 1 for service=CS14_TS15_MBC_Andong;sdt=CS14_MBC_AnDong 
Feb 19 10:57:19.975958 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Feb 19 10:57:20.183478 CS14_TS15_MBC_Andong major event alarm.capture.input.switched liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 1 to source 0 for service=CS14_TS15_MBC_Andong;sdt=CS14_MBC_AnDong 
Feb 19 11:03:59.108706 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Feb 19 11:11:40.278535 CS14_TS15_MBC_Andong notice event alarm.automation.lineup.input.status liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63 Automation input updated status Live input updated with state=updated with status=success for service=CS14_TS15_MBC_Andong;input=TC16_TS15;msg=service settings have changed;sdt=CS14_MBC_AnDong 
Feb 19 11:11:40.845485 CS14_TS15_MBC_Andong major event alarm.capture.input.switched liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/captureIndex/1 Capture source is switched CaptureIndex=1 has Automatic switch from source 0 to source 1 for service=CS14_TS15_MBC_Andong;sdt=CS14_MBC_AnDong 
Feb 19 14:13:35.161131 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:14:05.958403 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:24:30.749862 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:25:19.531031 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:28:34.493098 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:28:56.948028 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:35:28.840980 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:35:55.267926 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:39:44.996864 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:40:39.185165 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:43:29.621458 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:43:52.778655 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:50:12.023352 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 14:50:12.623828 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:23:41.232176 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:23:45.704303 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:27:02.233642 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:27:13.444708 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:38:34.224956 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 19 15:38:51.141324 CS14_TS15_MBC_Andong minor cleared alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
Feb 20 04:36:01.223373 CS14_TS15_MBC_Andong minor raised alarm.capture.videoblackout liveEncodings/ab302d6e9b7f43d6b85d43e37e3e9b63/inputVideo/Video_01 Input video still image Input video still image for service=CS14_TS15_MBC_Andong;inputVideo=Video_01;sdt=CS14_MBC_AnDong 
